"Comunidad","Provincia","Población","Latitud","Longitud","Habitantes","Hombres","Mujeres","Altitud","Annual_Mean_Temperature","Mean_Diurnal_Range","Isothermality","Temperature_Seasonality","Max_Temperature_of_Warmest_Month","Min_Temperature_of_Coldest_Month","Temperature_Annual_Range","Mean_Temperature_of_Wettest_Quarter","Mean_Temperature_of_Driest_Quarter","Mean_Temperature_of_Warmest_Quarter","Mean_Temperature_of_Coldest_Quarter","Annual_Precipitation","Precipitation_of_Wettest_Month","Precipitation_of_Driest_Month","Precipitation_Seasonality","Precipitation_of_Wettest_Quarter","Precipitation_of_Driest_Quarter","Precipitation_of_Warmest_Quarter","Precipitation_of_Coldest_Quarter"
"País Vasco","Vizcaya","Alonsotegi",43.24519,-2.988702,2835,1390,1445,23.9028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Amorebieta-Etxano",4.32205,-2.733236,17842,8793,9049,74.85185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Amoroto",4.33285,-2.5125,408,206,202,167.2689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Arakaldo",43.14955,-2.925086,95,53,42,191.3967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Arantzazu",4.31529,-2.79043,305,150,155,98.17124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Areatza",43.12108,-2.767771,1131,528,603,135.7863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Arrankudiaga",4.31735,-2.917886,909,447,462,91.23169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Arratzu",43.31167,-2.638611,375,190,185,63.8907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Arrieta",43.34036,-2.769799,551,283,268,175.4774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Arrigorriaga",43.20752,-2.887839,12435,6142,6293,59.69678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Artea",43.13372,-2.784141,751,377,374,128.3002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Artzentales",43.24055,-3.241389,712,394,318,245.3207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Atxondo",43.13034,-2.585079,1454,738,716,167.8765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Aulesti",43.29609,-2.563355,683,338,345,93.12842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Bakio",43.42778,-2.811389,2313,1181,1132,2.838547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Balmaseda",43.19287,-3.196942,7270,3533,3737,151.5686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Barakaldo",43.29683,-2.985259,98460,47812,50648,32.29025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Barrika",43.40638,-2.962425,1449,715,734,71.81126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Basauri",43.23333,-2.883333,42657,20873,21784,46.02919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Bedia",43.20937,-2.804965,962,462,500,68.43693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Berango",4.33659,-2.996356,6588,3218,3370,21.28287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Bermeo",43.42042,-2.722158,16937,8324,8613,25.29399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Berriatua",43.31667,-2.466667,1309,739,570,124.6662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Berriz",43.18817,-2.593,4888,2478,2410,249.695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Bilbao",43.25696,-2.923441,354860,168019,186841,17.88842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Busturia",0.43383,-2.697,1746,889,857,18.90419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Derio",0.43302,-2.881833,5307,2619,2688,53.1399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Dima",43.14339,-2.751464,1305,677,628,120.6062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Durango",43.16907,-2.632655,28229,13878,14351,119.8463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ea",43.38013,-2.585593,905,456,449,14.61585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Elantxobe",43.40342,-2.6398,441,209,232,73.22169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Elorrio",43.13039,-2.542155,7227,3568,3659,187.1315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Erandio",43.30746,-2.946418,24262,11911,12351,7.186315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ereño",43.35695,-2.621667,258,131,127,263.127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ermua",43.18664,-2.502607,16252,8210,8042,176.2473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Errigoiti",43.31871,-2.725344,513,273,240,239.4783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Etxebarri",43.24718,-2.890139,9171,4628,4543,35.72557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Etxebarria",43.25415,-2.477354,831,429,402,103.6294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Forua",43.33371,-2.678589,1016,514,502,28.36767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Fruiz",43.32889,-2.783333,423,217,206,52.61327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Galdakao",43.23056,-2.845833,29226,14468,14758,50.10822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Galdames",0.43266,-3.094,837,436,401,440.9984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gamiz-Fika",43.31173,-2.810701,1318,674,644,93.4413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Garai",43.19472,-2.609722,318,159,159,266.8056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gatika",43.36389,-2.871944,1559,802,757,72.61108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gautegiz Arteaga",4.33531,-2.650985,875,446,429,39.71872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gernika-Lumo",43.31707,-2.678975,16244,7898,8346,11.34349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Getxo",43.36229,-3.012567,80770,38094,42676,47.59218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gizaburuaga",43.33222,-2.536111,196,98,98,43.54258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gordexola",43.17989,-3.071129,1741,868,873,77.9446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Gorliz",43.41667,-2.933333,5400,2677,2723,24.43753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Güeñes",43.21032,-3.095317,6349,3146,3203,75.42332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ibarrangelu",43.39022,-2.633802,616,306,310,84.87255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Igorre",43.16583,-2.776111,4238,2099,2139,86.60947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ispaster",43.36295,-2.544635,662,341,321,117.9179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Iurreta",4.31767,-2.633777,3837,1924,1913,115.2097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Izurtza",43.15227,-2.641978,258,142,116,156.2756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Karrantza Harana/Valle de Carranza",43.22528,-3.359444,2810,1465,1345,173.5333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Kortezubi",43.33598,-2.654319,412,212,200,17.82089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Lanestosa",43.22117,-3.439148,287,148,139,287.1597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Larrabetzu",43.26097,-2.796175,1874,927,947,75.54598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Laukiz",43.35333,-2.906111,1082,552,530,50.3518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Leioa",4.33261,-2.987704,30079,14706,15373,15.54233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Lekeitio",43.36551,-2.503344,7477,3677,3800,22.27852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Lemoa",43.20876,-2.774117,3158,1564,1594,64.37141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Lemoiz",43.41324,-2.902253,1028,551,477,90.53293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Lezama",43.27217,-2.832167,2465,1221,1244,69.00446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Loiu",0.43315,-2.938333,2290,1180,1110,27.39079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Mallabia",43.18965,-2.529969,1178,595,583,261.5383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Mañaria",43.13749,-2.661135,496,272,224,198.9331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Markina-Xemein",4.32706,-2.497155,4947,2609,2338,79.80217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Maruri-Jatabe",43.38277,-2.874989,898,457,441,16.75051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Meñaka",43.36446,-2.801795,678,349,329,104.5382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Mendata",43.28333,-2.633333,382,202,180,107.8886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Mendexa",43.34639,-2.483333,437,229,208,163.8673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Morga",43.29793,-2.752739,409,222,187,201.8646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Mundaka",43.40733,-2.698322,1933,951,982,13.86142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Mungia",43.35441,-2.846714,16209,7924,8285,30.57701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Munitibar-Arbatzegi Gerrikaitz",43.26533,-2.591845,413,221,192,192.7225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Murueta",43.35446,-2.684153,310,161,149,50.08335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Muskiz",43.31667,-3.116667,7216,3590,3626,39.0695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Muxika",43.28967,-2.692941,1473,750,723,18.95764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Nabarniz",4.33216,-2.5844,231,124,107,356.5077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ondarroa",4.33207,-2.420475,8921,4508,4413,7.727888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Orozko",43.10861,-2.911111,2409,1217,1192,157.4331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ortuella",43.31137,-3.055952,8520,4138,4382,90.76665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Otxandio",43.04045,-2.654584,1232,647,585,559.9855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Plentzia",43.40443,-2.950102,4302,2063,2239,2.770658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Portugalete",43.32066,-3.020252,48105,23193,24912,43.67228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Santurtzi",43.32871,-3.031772,46978,22890,24088,10.96747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Sestao",43.30964,-3.00694,29476,14300,15176,64.24418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Sondika",43.30047,-2.924341,4536,2194,2342,29.5489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Sopelana",43.37892,-2.983002,12359,6096,6263,49.00807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Sopuerta",43.26278,-3.1525,2504,1269,1235,77.18089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Sukarrieta",43.39534,-2.696367,350,178,172,29.37888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Trucios-Turtzioz",43.27268,-3.288546,532,271,261,420.5313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ubide",43.02683,-2.688209,161,78,83,587.656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ugao-Miraballes",43.17999,-2.902508,4029,2037,1992,75.86762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Urduliz",43.37967,-2.962,3338,1657,1681,63.88716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Urduña/Orduña",42.99445,-3.009623,4220,2163,2057,291.8751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Valle de Trápaga-Trapagaran",43.30311,-3.035548,12353,6055,6298,24.57367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zaldibar",43.17097,-2.54713,3014,1482,1532,202.9217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zalla",43.21401,-3.135223,8186,4019,4167,96.03481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zamudio",43.28333,-2.866667,3203,1597,1606,44.55854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zaratamo",43.21151,-2.873626,1735,877,858,167.1853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zeanuri",43.09966,-2.749615,1330,686,644,172.2116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zeberio",43.15278,-2.852778,1054,523,531,184.4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Zierbena",43.34766,-3.086152,1382,753,629,95.27987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"País Vasco","Vizcaya","Ziortza-Bolibar",43.24982,-2.550174,396,212,184,179.7434,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valencia","Alicante/Alacant","Adsubia",38.84783,-0.1499264,693,353,340,106.0243,269,140,80,1069,358,183,175,272,253,282,253,349,117,1,122,205,3,119,3
"Valencia","Alicante/Alacant","Agost",38.44117,-0.6395459,4810,2432,2378,332.424,238,146,79,1120,330,147,183,243,221,250,221,617,232,0,129,379,1,200,1
"Valencia","Alicante/Alacant","Agres",38.77988,-0.5156772,619,325,294,724.617,253,141,78,1145,344,165,179,258,236,266,236,515,185,1,127,316,3,163,3
"Valencia","Alicante/Alacant","Aigües",38.49932,-0.3627366,1064,547,517,325.356,241,148,79,1143,334,148,186,245,224,253,224,557,196,0,126,330,0,190,0
"Valencia","Alicante/Alacant","Albatera",3.81806,-0.8696246,11745,6079,5666,21.50101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valencia","Alicante/Alacant","Alcalalí",38.75568,-0.046652,1507,762,745,290.6824,265,142,80,1035,354,178,176,267,249,277,249,363,123,0,125,212,2,127,2
"Valencia","Alicante/Alacant","Alcocer de Planes",38.79493,-0.4027004,228,108,120,352.7985,258,141,79,1113,348,170,178,261,241,271,241,455,160,1,126,276,3,146,3
"Valencia","Alicante/Alacant","Alcoleja",38.67542,-0.3323183,206,108,98,751.6678,255,143,79,1085,346,167,179,259,239,268,239,452,159,0,127,272,2,149,2
"Valencia","Alicante/Alacant","Alcoy/Alcoi",38.69763,-0.4730959,61552,29854,31698,578.9285,251,142,78,1129,342,162,180,255,234,264,234,509,183,1,126,311,3,162,3
"Valencia","Alicante/Alacant","Alfafara",38.77266,-0.5552129,413,211,202,587.1841,253,141,78,1145,344,165,179,258,236,266,236,515,185,1,127,316,3,163,3
"Valencia","Alicante/Alacant","Alfàs del Pi (l')",38.58055,-0.1032094,21011,10498,10513,96.30521,259,146,80,1069,351,169,182,262,243,271,243,413,144,0,128,244,0,143,0
"Valencia","Alicante/Alacant","Algorfa",38.08587,-0.7957607,4346,2162,2184,29.95276,221,151,79,1166,317,128,189,227,204,234,204,770,266,0,120,429,3,283,3
"Valencia","Alicante/Alacant","Algueña",38.33886,-1.003234,1551,767,784,536.0125,240,141,78,1154,331,152,179,245,223,253,223,780,288,1,125,478,5,250,5
"Valencia","Alicante/Alacant","Alicante/Alacant",3.83452,-0.481006,334757,162853,171904,16.63256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Valencia","Alicante/Alacant","Almoradí",38.10963,-0.7920032,19147,9772,9375,17.38357,221,151,79,1166,317,128,189,227,204,234,204,770,266,0,120,429,3,283,3
"Valencia","Alicante/Alacant","Almudaina",38.76115,-0.35386,129,70,59,575.8386,258,141,79,1113,348,170,178,261,241,271,241,455,160,1,126,276,3,146,3
"Valencia","Alicante/Alacant","Alqueria d'Asnar (l')",38.77235,-0.4256638,508,244,264,358.3362,254,141,79,1118,344,166,178,258,237,267,237,492,175,1,124,300,3,157,3
"Valencia","Alicante/Alacant","Altea",38.60032,-0.0491708,23780,11884,11896,21.23566,262,145,81,1041,352,173,179,265,246,274,246,381,132,0,129,225,0,133,0
"Valencia","Alicante/Alacant","Aspe",38.34857,-0.7694142,20180,10190,9990,230.3877,237,145,79,1142,330,147,183,242,220,250,220,700,260,0,127,424,2,231,2
"Valencia","Alicante/Alacant","Balones",38.73683,-0.3420584,163,81,82,663.7676,254,143,79,1109,345,165,180,258,237,266,237,477,170,0,127,290,2,155,2
"Valencia","Alicante/Alacant","Banyeres de Mariola",38.71685,-0.6558753,7240,3614,3626,825.7204,249,141,78,1145,340,161,179,254,232,262,232,558,205,1,127,346,3,175,3
"Valencia","Alicante/Alacant","Benasau",38.69114,-0.3437617,190,93,97,695.5562,254,143,79,1109,345,165,180,258,237,266,237,477,170,0,127,290,2,155,2
"Valencia","Alicante/Alacant","Beneixama",38.69995,-0.7661394,1811,910,901,595.4329,251,139,78,1171,341,163,178,256,234,264,234,601,222,1,125,374,3,185,3
"Valencia","Alicante/Alacant","Benejúzar",38.07839,-0.8384452,5467,2741,2726,25.65035,221,151,80,1164,317,129,188,227,204,234,204,775,271,0,121,430,4,283,4
"Valencia","Alicante/Alacant","Benferri",38.14063,-0.9632033,1876,970,906,54.47756,225,147,79,1171,318,134,184,230,207,237,207,803,285,1,123,459,5,285,5
"Valencia","Alicante/Alacant","Beniarbeig",38.82312,-0.0020653,1997,995,1002,46.27847,265,142,80,1035,354,178,176,267,249,277,249,363,123,0,125,212,2,127,2
"Valencia","Alicante/Alacant","Beniardá",38.68372,-0.2160712,238,129,109,469.4673,256,143,79,1085,347,168,179,260,240,269,240,433,150,0,125,259,1,145,1
"Valencia","Alicante/Alacant","Beniarrés",38.81952,-0.3782794,1323,657,666,391.1873,258,141,79,1113,348,170,178,261,241,271,241,455,160,1,126,276,3,146,3
"Valencia","Alicante/Alacant","Benidoleig",38.79387,-0.0281963,1275,621,654,102.7022,265,142,80,1035,354,178,176,267,249,277,249,363,123,0,125,212,2,127,2
